Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Qatar,QAT,EMR,HIC,2025,10,65+,
Qatar,QAT,EMR,HIC,2025,5,65+,
Qatar,QAT,EMR,HIC,2025,3,15_64,
Qatar,QAT,EMR,HIC,2025,2,15_64,
Qatar,QAT,EMR,HIC,2025,1,15_64,
Qatar,QAT,EMR,HIC,2025,9,0_4,
Qatar,QAT,EMR,HIC,2025,8,0_4,
Qatar,QAT,EMR,HIC,2025,7,15_64,
Qatar,QAT,EMR,HIC,2025,4,15_64,
Republic of Korea,KOR,WPR,HIC,2025,1,15_64,
Republic of Korea,KOR,WPR,HIC,2025,2,15_64,
Republic of Korea,KOR,WPR,HIC,2025,3,15_64,
Republic of Korea,KOR,WPR,HIC,2025,8,5_14,
Republic of Korea,KOR,WPR,HIC,2025,1,65+,
Republic of Korea,KOR,WPR,HIC,2025,8,0_4,
Republic of Korea,KOR,WPR,HIC,2025,7,0_4,
Republic of Korea,KOR,WPR,HIC,2025,10,65+,
Republic of Korea,KOR,WPR,HIC,2025,4,5_14,
Republic of Korea,KOR,WPR,HIC,2025,9,15_64,
Republic of Korea,KOR,WPR,HIC,2025,3,5_14,
Republic of Korea,KOR,WPR,HIC,2025,7,5_14,
Republic of Korea,KOR,WPR,HIC,2025,2,5_14,
Republic of Korea,KOR,WPR,HIC,2025,6,65+,
Republic of Korea,KOR,WPR,HIC,2025,1,5_14,
Republic of Korea,KOR,WPR,HIC,2025,6,0_4,
Republic of Korea,KOR,WPR,HIC,2025,5,65+,
Republic of Korea,KOR,WPR,HIC,2025,4,15_64,
Republic of Korea,KOR,WPR,HIC,2025,2,65+,
Republic of Moldova,MDA,EUR,UMC,2025,10,65+,1
Portugal,PRT,EUR,HIC,2025,8,5_14,0
Portugal,PRT,EUR,HIC,2025,8,15_64,7
Pitcairn,PCN,WPR,,2025,8,15_64,
Pitcairn,PCN,WPR,,2025,7,5_14,
Pitcairn,PCN,WPR,,2025,5,15_64,
Pitcairn,PCN,WPR,,2025,7,15_64,
Pitcairn,PCN,WPR,,2025,3,15_64,
Pitcairn,PCN,WPR,,2025,4,0_4,
Pitcairn,PCN,WPR,,2025,5,5_14,
Pitcairn,PCN,WPR,,2025,2,15_64,
Pitcairn,PCN,WPR,,2025,2,0_4,
Pitcairn,PCN,WPR,,2025,10,15_64,
Pitcairn,PCN,WPR,,2025,6,65+,
Pitcairn,PCN,WPR,,2025,6,5_14,
Pitcairn,PCN,WPR,,2025,6,0_4,
Pitcairn,PCN,WPR,,2025,5,65+,
Pitcairn,PCN,WPR,,2025,1,15_64,
Pitcairn,PCN,WPR,,2025,5,0_4,
Pitcairn,PCN,WPR,,2025,8,5_14,
Pitcairn,PCN,WPR,,2025,6,15_64,
Pitcairn,PCN,WPR,,2025,3,5_14,
Pitcairn,PCN,WPR,,2025,3,0_4,
Pitcairn,PCN,WPR,,2025,2,65+,
Pitcairn,PCN,WPR,,2025,2,5_14,
Pitcairn,PCN,WPR,,2025,1,65+,
Pitcairn,PCN,WPR,,2025,1,5_14,
Pitcairn,PCN,WPR,,2025,9,15_64,
Pitcairn,PCN,WPR,,2025,10,5_14,
Pitcairn,PCN,WPR,,2025,10,0_4,
Pitcairn,PCN,WPR,,2025,9,65+,
Pitcairn,PCN,WPR,,2025,8,65+,
Pitcairn,PCN,WPR,,2025,7,65+,
Pitcairn,PCN,WPR,,2025,10,65+,
Pitcairn,PCN,WPR,,2025,9,5_14,
Pitcairn,PCN,WPR,,2025,1,0_4,
Pitcairn,PCN,WPR,,2025,4,15_64,
Philippines,PHL,WPR,LMC,2025,10,0_4,
Philippines,PHL,WPR,LMC,2025,6,65+,
Philippines,PHL,WPR,LMC,2025,10,15_64,
Philippines,PHL,WPR,LMC,2025,7,65+,
Philippines,PHL,WPR,LMC,2025,4,65+,
Philippines,PHL,WPR,LMC,2025,6,0_4,
Philippines,PHL,WPR,LMC,2025,7,5_14,
Philippines,PHL,WPR,LMC,2025,3,65+,
Philippines,PHL,WPR,LMC,2025,6,5_14,
Philippines,PHL,WPR,LMC,2025,5,5_14,
Philippines,PHL,WPR,LMC,2025,3,15_64,
Philippines,PHL,WPR,LMC,2025,5,0_4,
Philippines,PHL,WPR,LMC,2025,7,0_4,
Philippines,PHL,WPR,LMC,2025,2,65+,
Philippines,PHL,WPR,LMC,2025,4,15_64,
Philippines,PHL,WPR,LMC,2025,3,0_4,
Philippines,PHL,WPR,LMC,2025,7,15_64,
Philippines,PHL,WPR,LMC,2025,8,0_4,
Philippines,PHL,WPR,LMC,2025,10,5_14,
Philippines,PHL,WPR,LMC,2025,8,15_64,
Philippines,PHL,WPR,LMC,2025,6,15_64,
Philippines,PHL,WPR,LMC,2025,5,65+,
Philippines,PHL,WPR,LMC,2025,5,15_64,
Philippines,PHL,WPR,LMC,2025,4,5_14,
Philippines,PHL,WPR,LMC,2025,4,0_4,
Philippines,PHL,WPR,LMC,2025,3,5_14,
Philippines,PHL,WPR,LMC,2025,2,5_14,
Philippines,PHL,WPR,LMC,2025,1,5_14,
Philippines,PHL,WPR,LMC,2025,9,65+,
Philippines,PHL,WPR,LMC,2025,9,5_14,
Philippines,PHL,WPR,LMC,2025,9,0_4,
Philippines,PHL,WPR,LMC,2025,8,65+,
Philippines,PHL,WPR,LMC,2025,9,15_64,
Philippines,PHL,WPR,LMC,2025,10,65+,
Philippines,PHL,WPR,LMC,2025,8,5_14,
Pitcairn,PCN,WPR,,2025,3,65+,
Pitcairn,PCN,WPR,,2025,4,5_14,
Pitcairn,PCN,WPR,,2025,4,65+,
Pitcairn,PCN,WPR,,2025,7,0_4,
Portugal,PRT,EUR,HIC,2025,6,0_4,0
Portugal,PRT,EUR,HIC,2025,5,0_4,0
Portugal,PRT,EUR,HIC,2025,4,65+,19
Portugal,PRT,EUR,HIC,2025,4,0_4,0
Portugal,PRT,EUR,HIC,2025,4,15_64,1
Portugal,PRT,EUR,HIC,2025,3,65+,6
Portugal,PRT,EUR,HIC,2025,5,65+,27
Portugal,PRT,EUR,HIC,2025,3,5_14,0
Portugal,PRT,EUR,HIC,2025,3,0_4,0
Poland,POL,EUR,HIC,2025,10,5_14,
Poland,POL,EUR,HIC,2025,9,0_4,
Poland,POL,EUR,HIC,2025,8,65+,1
Poland,POL,EUR,HIC,2025,7,5_14,0
Poland,POL,EUR,HIC,2025,7,0_4,0
Portugal,PRT,EUR,HIC,2025,1,0_4,0
Portugal,PRT,EUR,HIC,2025,7,0_4,0
Portugal,PRT,EUR,HIC,2025,1,5_14,0
Portugal,PRT,EUR,HIC,2025,6,65+,54
Portugal,PRT,EUR,HIC,2025,2,15_64,4
Portugal,PRT,EUR,HIC,2025,8,0_4,0
Portugal,PRT,EUR,HIC,2025,2,0_4,0
Portugal,PRT,EUR,HIC,2025,5,5_14,0
Portugal,PRT,EUR,HIC,2025,1,15_64,0
Portugal,PRT,EUR,HIC,2025,5,15_64,2
Portugal,PRT,EUR,HIC,2025,10,65+,66
Portugal,PRT,EUR,HIC,2025,4,5_14,0
Portugal,PRT,EUR,HIC,2025,9,15_64,8
Portugal,PRT,EUR,HIC,2025,10,5_14,0
Portugal,PRT,EUR,HIC,2025,3,15_64,0
Portugal,PRT,EUR,HIC,2025,7,65+,91
Portugal,PRT,EUR,HIC,2025,9,5_14,0
Portugal,PRT,EUR,HIC,2025,1,65+,23
Portugal,PRT,EUR,HIC,2025,7,15_64,2
Poland,POL,EUR,HIC,2025,6,65+,0
Portugal,PRT,EUR,HIC,2025,2,5_14,0
Poland,POL,EUR,HIC,2025,6,5_14,0
Poland,POL,EUR,HIC,2025,4,15_64,0
Poland,POL,EUR,HIC,2025,6,15_64,0
Poland,POL,EUR,HIC,2025,2,0_4,
Poland,POL,EUR,HIC,2025,5,0_4,
Poland,POL,EUR,HIC,2025,5,65+,1
Poland,POL,EUR,HIC,2025,4,65+,0
Poland,POL,EUR,HIC,2025,4,0_4,0
Poland,POL,EUR,HIC,2025,5,5_14,0
Poland,POL,EUR,HIC,2025,4,5_14,0
Poland,POL,EUR,HIC,2025,3,15_64,0
Poland,POL,EUR,HIC,2025,2,15_64,
Poland,POL,EUR,HIC,2025,3,0_4,
Poland,POL,EUR,HIC,2025,1,0_4,
Pitcairn,PCN,WPR,,2025,9,0_4,
Pitcairn,PCN,WPR,,2025,8,0_4,
Poland,POL,EUR,HIC,2025,3,65+,0
Poland,POL,EUR,HIC,2025,5,15_64,
Poland,POL,EUR,HIC,2025,7,15_64,0
Poland,POL,EUR,HIC,2025,8,0_4,0
Poland,POL,EUR,HIC,2025,3,5_14,
Poland,POL,EUR,HIC,2025,2,65+,
Poland,POL,EUR,HIC,2025,2,5_14,
Poland,POL,EUR,HIC,2025,10,15_64,1
Poland,POL,EUR,HIC,2025,10,65+,
Poland,POL,EUR,HIC,2025,10,0_4,
Poland,POL,EUR,HIC,2025,1,65+,
Poland,POL,EUR,HIC,2025,9,65+,
Poland,POL,EUR,HIC,2025,9,5_14,
Poland,POL,EUR,HIC,2025,8,5_14,0
Poland,POL,EUR,HIC,2025,1,5_14,
Poland,POL,EUR,HIC,2025,8,15_64,1
Poland,POL,EUR,HIC,2025,9,15_64,
Poland,POL,EUR,HIC,2025,7,65+,1
Poland,POL,EUR,HIC,2025,1,15_64,0
Poland,POL,EUR,HIC,2025,6,0_4,0
British Indian Ocean Territory,IOT,AFR,,2025,5,0_4,
Zimbabwe,ZWE,AFR,LMC,2025,10,65+,
Angola,AGO,AFR,LMC,2025,7,15_64,
Bonaire,XAA,AMR,,2025,5,65+,
Bonaire,XAA,AMR,,2025,3,0_4,
Bonaire,XAA,AMR,,2025,6,5_14,
Bonaire,XAA,AMR,,2025,3,5_14,
Barbados,BRB,AMR,HIC,2025,10,15_64,
Bonaire,XAA,AMR,,2025,9,15_64,
Bermuda,BMU,AMR,HIC,2025,5,0_4,
Bermuda,BMU,AMR,HIC,2025,5,5_14,
Bermuda,BMU,AMR,HIC,2025,6,0_4,
Barbados,BRB,AMR,HIC,2025,2,0_4,
Barbados,BRB,AMR,HIC,2025,1,15_64,
Bonaire,XAA,AMR,,2025,2,5_14,
Barbados,BRB,AMR,HIC,2025,4,0_4,
Barbados,BRB,AMR,HIC,2025,1,0_4,
Barbados,BRB,AMR,HIC,2025,7,15_64,
Barbados,BRB,AMR,HIC,2025,5,15_64,
Barbados,BRB,AMR,HIC,2025,7,5_14,
Barbados,BRB,AMR,HIC,2025,1,5_14,
Brazil,BRA,AMR,UMC,2025,1,0_4,18
Barbados,BRB,AMR,HIC,2025,8,15_64,
Barbados,BRB,AMR,HIC,2025,5,5_14,
Brazil,BRA,AMR,UMC,2025,1,65+,229
Barbados,BRB,AMR,HIC,2025,8,5_14,
Barbados,BRB,AMR,HIC,2025,1,65+,
Barbados,BRB,AMR,HIC,2025,3,15_64,
Barbados,BRB,AMR,HIC,2025,9,15_64,
Bonaire,XAA,AMR,,2025,5,5_14,
Bonaire,XAA,AMR,,2025,4,15_64,
Barbados,BRB,AMR,HIC,2025,4,15_64,
Bonaire,XAA,AMR,,2025,6,15_64,
Barbados,BRB,AMR,HIC,2025,5,0_4,
Bonaire,XAA,AMR,,2025,4,65+,
Barbados,BRB,AMR,HIC,2025,5,65+,
Bonaire,XAA,AMR,,2025,7,0_4,
Bonaire,XAA,AMR,,2025,5,0_4,
Barbados,BRB,AMR,HIC,2025,6,0_4,
Bonaire,XAA,AMR,,2025,7,5_14,
Bonaire,XAA,AMR,,2025,6,0_4,
Bonaire,XAA,AMR,,2025,7,65+,
Bonaire,XAA,AMR,,2025,2,0_4,
Barbados,BRB,AMR,HIC,2025,6,5_14,
Bonaire,XAA,AMR,,2025,8,5_14,
Barbados,BRB,AMR,HIC,2025,6,65+,
Bonaire,XAA,AMR,,2025,8,15_64,
Bonaire,XAA,AMR,,2025,8,65+,
Bonaire,XAA,AMR,,2025,9,5_14,
Bonaire,XAA,AMR,,2025,9,65+,
Bonaire,XAA,AMR,,2025,1,15_64,
Bonaire,XAA,AMR,,2025,2,15_64,
Bonaire,XAA,AMR,,2025,1,0_4,
Bonaire,XAA,AMR,,2025,3,15_64,
Bonaire,XAA,AMR,,2025,1,5_14,
Bonaire,XAA,AMR,,2025,7,15_64,
Bermuda,BMU,AMR,HIC,2025,6,5_14,
Barbados,BRB,AMR,HIC,2025,6,15_64,
Bermuda,BMU,AMR,HIC,2025,1,0_4,
Bermuda,BMU,AMR,HIC,2025,2,5_14,
Bermuda,BMU,AMR,HIC,2025,2,65+,
Bermuda,BMU,AMR,HIC,2025,3,15_64,
Algeria,DZA,AFR,UMC,2025,1,0_4,
Algeria,DZA,AFR,UMC,2025,5,15_64,
Algeria,DZA,AFR,UMC,2025,2,15_64,
Algeria,DZA,AFR,UMC,2025,6,15_64,
Bonaire,XAA,AMR,,2025,4,0_4,
Bonaire,XAA,AMR,,2025,10,0_4,
Bonaire,XAA,AMR,,2025,4,5_14,
Bonaire,XAA,AMR,,2025,10,5_14,
Bermuda,BMU,AMR,HIC,2025,2,15_64,
Bonaire,XAA,AMR,,2025,6,65+,
Bonaire,XAA,AMR,,2025,8,0_4,
Belize,BLZ,AMR,UMC,2025,10,5_14,
Belize,BLZ,AMR,UMC,2025,10,0_4,
Belize,BLZ,AMR,UMC,2025,6,65+,
Belize,BLZ,AMR,UMC,2025,10,15_64,
Belize,BLZ,AMR,UMC,2025,5,65+,
Belize,BLZ,AMR,UMC,2025,9,5_14,
Belize,BLZ,AMR,UMC,2025,5,0_4,
Belize,BLZ,AMR,UMC,2025,8,5_14,
Belize,BLZ,AMR,UMC,2025,4,15_64,
Barbados,BRB,AMR,HIC,2025,3,5_14,
Bonaire,XAA,AMR,,2025,10,65+,
Bermuda,BMU,AMR,HIC,2025,1,65+,
Bermuda,BMU,AMR,HIC,2025,10,65+,
Bermuda,BMU,AMR,HIC,2025,10,5_14,
Barbados,BRB,AMR,HIC,2025,9,5_14,
Barbados,BRB,AMR,HIC,2025,2,5_14,
Barbados,BRB,AMR,HIC,2025,10,65+,
Brazil,BRA,AMR,UMC,2025,1,5_14,2
Bermuda,BMU,AMR,HIC,2025,2,0_4,
Barbados,BRB,AMR,HIC,2025,7,65+,
Bermuda,BMU,AMR,HIC,2025,7,15_64,
Brazil,BRA,AMR,UMC,2025,2,65+,182
Barbados,BRB,AMR,HIC,2025,2,65+,
Bermuda,BMU,AMR,HIC,2025,3,0_4,
Barbados,BRB,AMR,HIC,2025,8,65+,
Barbados,BRB,AMR,HIC,2025,3,0_4,
Bermuda,BMU,AMR,HIC,2025,5,65+,
Bermuda,BMU,AMR,HIC,2025,7,65+,
Barbados,BRB,AMR,HIC,2025,9,65+,
Bermuda,BMU,AMR,HIC,2025,7,5_14,
Bermuda,BMU,AMR,HIC,2025,8,0_4,
Bermuda,BMU,AMR,HIC,2025,8,65+,
Bermuda,BMU,AMR,HIC,2025,8,5_14,
Bermuda,BMU,AMR,HIC,2025,1,15_64,
Bermuda,BMU,AMR,HIC,2025,9,0_4,
Bermuda,BMU,AMR,HIC,2025,9,65+,
Bermuda,BMU,AMR,HIC,2025,9,5_14,
Bermuda,BMU,AMR,HIC,2025,1,5_14,
Bermuda,BMU,AMR,HIC,2025,10,15_64,
Barbados,BRB,AMR,HIC,2025,2,15_64,
Barbados,BRB,AMR,HIC,2025,10,0_4,
Bouvet Island,BVT,AMR,,2025,5,15_64,
Andorra,AND,EUR,HIC,2025,4,15_64,
Bahamas,BHS,AMR,HIC,2025,6,5_14,
Bahamas,BHS,AMR,HIC,2025,6,0_4,
Andorra,AND,EUR,HIC,2025,6,15_64,
Bahamas,BHS,AMR,HIC,2025,10,65+,
Bahamas,BHS,AMR,HIC,2025,5,65+,
Aland Islands,ALA,EUR,,2025,5,65+,
Andorra,AND,EUR,HIC,2025,1,15_64,
Bahamas,BHS,AMR,HIC,2025,9,5_14,
Bahamas,BHS,AMR,HIC,2025,5,5_14,
Andorra,AND,EUR,HIC,2025,5,15_64,
Bahamas,BHS,AMR,HIC,2025,9,15_64,
Bahamas,BHS,AMR,HIC,2025,1,5_14,
Andorra,AND,EUR,HIC,2025,4,0_4,
Andorra,AND,EUR,HIC,2025,2,0_4,
Aland Islands,ALA,EUR,,2025,5,5_14,
Andorra,AND,EUR,HIC,2025,1,0_4,
Bahamas,BHS,AMR,HIC,2025,5,0_4,
Bahamas,BHS,AMR,HIC,2025,8,5_14,
Aland Islands,ALA,EUR,,2025,5,0_4,
Bahamas,BHS,AMR,HIC,2025,4,15_64,
Argentina,ARG,AMR,UMC,2025,10,65+,12
Argentina,ARG,AMR,UMC,2025,10,0_4,
Argentina,ARG,AMR,UMC,2025,7,65+,6
Argentina,ARG,AMR,UMC,2025,4,5_14,
Andorra,AND,EUR,HIC,2025,3,0_4,
Aland Islands,ALA,EUR,,2025,4,15_64,
Bahamas,BHS,AMR,HIC,2025,6,65+,
Bahamas,BHS,AMR,HIC,2025,1,65+,
Andorra,AND,EUR,HIC,2025,5,5_14,
Bouvet Island,BVT,AMR,,2025,5,5_14,
Andorra,AND,EUR,HIC,2025,8,65+,
Bahamas,BHS,AMR,HIC,2025,4,5_14,
Bouvet Island,BVT,AMR,,2025,10,15_64,
Bouvet Island,BVT,AMR,,2025,5,0_4,
Andorra,AND,EUR,HIC,2025,8,5_14,
Andorra,AND,EUR,HIC,2025,5,0_4,
Bahamas,BHS,AMR,HIC,2025,3,65+,
Bouvet Island,BVT,AMR,,2025,8,5_14,
Bouvet Island,BVT,AMR,,2025,4,65+,
Bahamas,BHS,AMR,HIC,2025,10,15_64,
Andorra,AND,EUR,HIC,2025,8,0_4,
Bouvet Island,BVT,AMR,,2025,7,65+,
Bouvet Island,BVT,AMR,,2025,3,65+,
Andorra,AND,EUR,HIC,2025,7,65+,
Bouvet Island,BVT,AMR,,2025,7,5_14,
Bouvet Island,BVT,AMR,,2025,2,65+,
Andorra,AND,EUR,HIC,2025,3,15_64,
Bahamas,BHS,AMR,HIC,2025,2,65+,
Bouvet Island,BVT,AMR,,2025,6,15_64,
Bouvet Island,BVT,AMR,,2025,1,65+,
Andorra,AND,EUR,HIC,2025,7,5_14,
Bahamas,BHS,AMR,HIC,2025,2,5_14,
Bahamas,BHS,AMR,HIC,2025,3,5_14,
Argentina,ARG,AMR,UMC,2025,3,65+,
Argentina,ARG,AMR,UMC,2025,3,5_14,
Argentina,ARG,AMR,UMC,2025,2,5_14,
Argentina,ARG,AMR,UMC,2025,7,5_14,
Argentina,ARG,AMR,UMC,2025,6,0_4,
Argentina,ARG,AMR,UMC,2025,8,15_64,
Argentina,ARG,AMR,UMC,2025,5,65+,4
Argentina,ARG,AMR,UMC,2025,5,5_14,
Andorra,AND,EUR,HIC,2025,7,0_4,
Argentina,ARG,AMR,UMC,2025,7,15_64,2
Argentina,ARG,AMR,UMC,2025,5,15_64,2
Argentina,ARG,AMR,UMC,2025,5,0_4,
Argentina,ARG,AMR,UMC,2025,7,0_4,
Argentina,ARG,AMR,UMC,2025,4,15_64,2
Argentina,ARG,AMR,UMC,2025,8,65+,2
Argentina,ARG,AMR,UMC,2025,3,15_64,2
Argentina,ARG,AMR,UMC,2025,4,0_4,
Argentina,ARG,AMR,UMC,2025,2,65+,3
Argentina,ARG,AMR,UMC,2025,6,15_64,2
Argentina,ARG,AMR,UMC,2025,3,0_4,
Argentina,ARG,AMR,UMC,2025,2,15_64,4
Argentina,ARG,AMR,UMC,2025,4,65+,6
Andorra,AND,EUR,HIC,2025,6,65+,
Argentina,ARG,AMR,UMC,2025,2,0_4,
Argentina,ARG,AMR,UMC,2025,1,15_64,1
Andorra,AND,EUR,HIC,2025,5,65+,
Argentina,ARG,AMR,UMC,2025,1,0_4,2
Argentina,ARG,AMR,UMC,2025,6,65+,11
Argentina,ARG,AMR,UMC,2025,6,5_14,
Argentina,ARG,AMR,UMC,2025,8,0_4,
Argentina,ARG,AMR,UMC,2025,10,15_64,5
Argentina,ARG,AMR,UMC,2025,1,65+,1
Argentina,ARG,AMR,UMC,2025,9,65+,11
Aland Islands,ALA,EUR,,2025,3,15_64,
Bahamas,BHS,AMR,HIC,2025,8,15_64,
Bahamas,BHS,AMR,HIC,2025,3,15_64,
Aland Islands,ALA,EUR,,2025,2,15_64,
Bahamas,BHS,AMR,HIC,2025,7,5_14,
Bahamas,BHS,AMR,HIC,2025,2,15_64,
Bahamas,BHS,AMR,HIC,2025,7,15_64,
Bahamas,BHS,AMR,HIC,2025,1,15_64,
Bonaire,XAA,AMR,,2025,1,65+,
Bonaire,XAA,AMR,,2025,2,65+,
Bonaire,XAA,AMR,,2025,5,15_64,
Bonaire,XAA,AMR,,2025,3,65+,
Bermuda,BMU,AMR,HIC,2025,5,15_64,
Bermuda,BMU,AMR,HIC,2025,6,15_64,
Argentina,ARG,AMR,UMC,2025,1,5_14,
Bermuda,BMU,AMR,HIC,2025,6,65+,
Argentina,ARG,AMR,UMC,2025,9,5_14,
Argentina,ARG,AMR,UMC,2025,9,15_64,2
Bermuda,BMU,AMR,HIC,2025,7,0_4,
Argentina,ARG,AMR,UMC,2025,9,0_4,
Argentina,ARG,AMR,UMC,2025,10,5_14,1
Argentina,ARG,AMR,UMC,2025,8,5_14,
Andorra,AND,EUR,HIC,2025,10,15_64,
Andorra,AND,EUR,HIC,2025,2,15_64,
Barbados,BRB,AMR,HIC,2025,3,65+,
Barbados,BRB,AMR,HIC,2025,10,5_14,
Barbados,BRB,AMR,HIC,2025,4,5_14,
Anguilla,AIA,AMR,,2025,5,0_4,
Australia,AUS,WPR,HIC,2025,2,0_4,
Anguilla,AIA,AMR,,2025,5,5_14,
Anguilla,AIA,AMR,,2025,6,0_4,
Australia,AUS,WPR,HIC,2025,9,5_14,
Anguilla,AIA,AMR,,2025,6,5_14,
Belize,BLZ,AMR,UMC,2025,5,5_14,
Anguilla,AIA,AMR,,2025,9,65+,
Belize,BLZ,AMR,UMC,2025,7,65+,
Belize,BLZ,AMR,UMC,2025,4,65+,
Belize,BLZ,AMR,UMC,2025,7,5_14,
Australia,AUS,WPR,HIC,2025,9,0_4,
Azerbaijan,AZE,EUR,UMC,2025,9,65+,
Azerbaijan,AZE,EUR,UMC,2025,8,65+,
Azerbaijan,AZE,EUR,UMC,2025,8,15_64,
Azerbaijan,AZE,EUR,UMC,2025,7,65+,
Belize,BLZ,AMR,UMC,2025,7,0_4,
Azerbaijan,AZE,EUR,UMC,2025,7,15_64,
Anguilla,AIA,AMR,,2025,10,15_64,
Azerbaijan,AZE,EUR,UMC,2025,6,5_14,
Azerbaijan,AZE,EUR,UMC,2025,5,5_14,
Belize,BLZ,AMR,UMC,2025,6,15_64,
Afghanistan,AFG,EMR,LIC,2025,9,65+,
Azerbaijan,AZE,EUR,UMC,2025,10,65+,
Belize,BLZ,AMR,UMC,2025,2,65+,
Azerbaijan,AZE,EUR,UMC,2025,4,0_4,
Australia,AUS,WPR,HIC,2025,1,65+,
Anguilla,AIA,AMR,,2025,4,65+,
Anguilla,AIA,AMR,,2025,7,0_4,
Algeria,DZA,AFR,UMC,2025,4,65+,
Anguilla,AIA,AMR,,2025,8,5_14,
Anguilla,AIA,AMR,,2025,7,15_64,
Anguilla,AIA,AMR,,2025,8,65+,
Algeria,DZA,AFR,UMC,2025,5,5_14,
Australia,AUS,WPR,HIC,2025,1,15_64,
Anguilla,AIA,AMR,,2025,8,0_4,
Algeria,DZA,AFR,UMC,2025,5,0_4,
Anguilla,AIA,AMR,,2025,8,15_64,
Australia,AUS,WPR,HIC,2025,2,15_64,
Australia,AUS,WPR,HIC,2025,8,5_14,
Anguilla,AIA,AMR,,2025,9,0_4,
Anguilla,AIA,AMR,,2025,9,15_64,
Anguilla,AIA,AMR,,2025,1,65+,
Anguilla,AIA,AMR,,2025,9,5_14,
Australia,AUS,WPR,HIC,2025,4,15_64,
Anguilla,AIA,AMR,,2025,2,65+,
Australia,AUS,WPR,HIC,2025,7,0_4,
Anguilla,AIA,AMR,,2025,3,65+,
Australia,AUS,WPR,HIC,2025,7,5_14,
Australia,AUS,WPR,HIC,2025,1,0_4,
Australia,AUS,WPR,HIC,2025,8,0_4,
Australia,AUS,WPR,HIC,2025,1,5_14,
Australia,AUS,WPR,HIC,2025,3,15_64,
Belize,BLZ,AMR,UMC,2025,3,65+,
Belize,BLZ,AMR,UMC,2025,1,65+,
Australia,AUS,WPR,HIC,2025,2,5_14,
Azerbaijan,AZE,EUR,UMC,2025,8,0_4,
Australia,AUS,WPR,HIC,2025,3,0_4,
Antigua and Barbuda,ATG,AMR,HIC,2025,9,0_4,
Antigua and Barbuda,ATG,AMR,HIC,2025,8,0_4,
Antigua and Barbuda,ATG,AMR,HIC,2025,7,0_4,
Antigua and Barbuda,ATG,AMR,HIC,2025,6,65+,
Antigua and Barbuda,ATG,AMR,HIC,2025,10,65+,
Antigua and Barbuda,ATG,AMR,HIC,2025,6,15_64,
Antigua and Barbuda,ATG,AMR,HIC,2025,10,15_64,
Antigua and Barbuda,ATG,AMR,HIC,2025,5,65+,
Antigua and Barbuda,ATG,AMR,HIC,2025,9,5_14,
Australia,AUS,WPR,HIC,2025,10,65+,
Azerbaijan,AZE,EUR,UMC,2025,7,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,8,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,4,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,7,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,3,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,4,65+,
Antigua and Barbuda,ATG,AMR,HIC,2025,3,0_4,
Afghanistan,AFG,EMR,LIC,2025,9,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,4,15_64,
Afghanistan,AFG,EMR,LIC,2025,8,65+,
Antigua and Barbuda,ATG,AMR,HIC,2025,2,5_14,
Afghanistan,AFG,EMR,LIC,2025,8,5_14,
Antigua and Barbuda,ATG,AMR,HIC,2025,5,15_64,
Azerbaijan,AZE,EUR,UMC,2025,8,5_14,
Brazil,BRA,AMR,UMC,2025,10,65+,81
Brazil,BRA,AMR,UMC,2025,10,5_14,1
Australia,AUS,WPR,HIC,2025,10,15_64,
Algeria,DZA,AFR,UMC,2025,6,5_14,
Algeria,DZA,AFR,UMC,2025,6,0_4,
Algeria,DZA,AFR,UMC,2025,7,15_64,
Algeria,DZA,AFR,UMC,2025,9,65+,
Algeria,DZA,AFR,UMC,2025,8,15_64,
Algeria,DZA,AFR,UMC,2025,9,15_64,
Algeria,DZA,AFR,UMC,2025,10,0_4,
Algeria,DZA,AFR,UMC,2025,10,5_14,
Algeria,DZA,AFR,UMC,2025,10,65+,
Azerbaijan,AZE,EUR,UMC,2025,10,5_14,
Azerbaijan,AZE,EUR,UMC,2025,3,0_4,
Azerbaijan,AZE,EUR,UMC,2025,10,15_64,
Azerbaijan,AZE,EUR,UMC,2025,2,0_4,
Azerbaijan,AZE,EUR,UMC,2025,9,15_64,
Azerbaijan,AZE,EUR,UMC,2025,1,0_4,
Azerbaijan,AZE,EUR,UMC,2025,9,5_14,
Australia,AUS,WPR,HIC,2025,2,65+,
Azerbaijan,AZE,EUR,UMC,2025,9,0_4,
Brazil,BRA,AMR,UMC,2025,2,0_4,5
Brazil,BRA,AMR,UMC,2025,4,5_14,1
Brazil,BRA,AMR,UMC,2025,5,65+,35
Brazil,BRA,AMR,UMC,2025,7,0_4,2
Brazil,BRA,AMR,UMC,2025,8,0_4,9
Brazil,BRA,AMR,UMC,2025,9,15_64,24
Algeria,DZA,AFR,UMC,2025,4,0_4,
Anguilla,AIA,AMR,,2025,7,65+,
Anguilla,AIA,AMR,,2025,6,65+,
Algeria,DZA,AFR,UMC,2025,4,5_14,
Brazil,BRA,AMR,UMC,2025,3,15_64,23
